simulation_id,event_type,event_time,event_step,fund_value_at_event,payoff,discount_factor,discounted_payoff
3000,Lapse,4.833333333333333,58,136981.9060565299,123283.71545087692,0.679317496356421,83748.78492160712
3001,Lapse,5.0,60,149236.98368186434,134313.28531367792,0.6703200460356393,90032.88759466253
3002,Survival,10.0,120,398780.09721567895,398780.09721567895,0.44932896411722156,179183.44799248595
3003,Survival,10.0,120,79448.63110895602,120000.0,0.44932896411722156,53919.47569406659
3004,Disability,9.416666666666666,113,523705.23449292226,523705.23449292226,0.470794618910423,246557.60629448906
3005,Survival,10.0,120,344548.0150937768,344548.0150937768,0.44932896411722156,154815.40271073155
3006,Survival,10.0,120,239470.23295738627,239470.23295738627,0.44932896411722156,107600.91171165211
3007,Survival,10.0,120,51170.81477547945,120000.0,0.44932896411722156,53919.47569406659
3008,Lapse,1.1666666666666665,14,97457.55627277342,87711.80064549609,0.9108898197456121,79895.786279539
3009,Survival,10.0,120,132903.26943610384,132903.26943610384,0.44932896411722156,59717.288383516534
3010,Survival,10.0,120,342433.20549461705,342433.20549461705,0.44932896411722156,153865.15750423595
3011,Survival,10.0,120,43881.96761696562,120000.0,0.44932896411722156,53919.47569406659
3012,Survival,10.0,120,504451.5355008757,504451.5355008757,0.44932896411722156,226664.68589395029
3013,Lapse,2.5,30,107769.02430344217,96992.12187309796,0.8187307530779818,79410.43298379288
3014,Survival,10.0,120,276375.21663907485,276375.21663907485,0.44932896411722156,124183.3898001082
3015,Survival,10.0,120,140928.24722220012,140928.24722220012,0.44932896411722156,63323.14333920689
3016,Disability,5.25,63,172777.45892461902,172777.45892461902,0.6570468198150567,113522.87992214752
3017,Death,9.25,111,396660.739539751,396660.739539751,0.4771139155210344,189252.3585752798
3018,Lapse,0.5,6,134646.72517414225,121182.05265672803,0.9607894391523232,116430.43640738502
3019,Death,5.083333333333333,61,87990.10035944726,130000.0,0.6658661086826304,86562.59412874196
3020,Survival,10.0,120,296697.8527609663,296697.8527609663,0.44932896411722156,133314.9388368889
3021,Lapse,7.916666666666666,95,225124.82354837283,202612.34119353557,0.530819450562014,107550.57162943586
3022,Survival,10.0,120,152638.98253835237,152638.98253835237,0.44932896411722156,68585.11590786454
3023,Lapse,0.6666666666666666,8,128265.76414278217,115439.18772850395,0.9480639384933955,109443.7309743639
3024,Lapse,7.25,87,123724.04308090817,111351.63877281736,0.559898366565402,62345.600663281126
3025,Lapse,8.833333333333332,106,60943.637360115354,54849.27362410382,0.49328574584652574,27056.364848806224
3026,Survival,10.0,120,113868.403961428,120000.0,0.44932896411722156,53919.47569406659
3027,Survival,10.0,120,362970.35350808094,362970.35350808094,0.44932896411722156,163093.09294704773
3028,Survival,10.0,120,128034.5090400633,128034.5090400633,0.44932896411722156,57529.61331822869
3029,Survival,10.0,120,121547.38075720512,121547.38075720512,0.44932896411722156,54614.758686796486
3030,Survival,10.0,120,534620.5108324462,534620.5108324462,0.44932896411722156,240220.48032816287
3031,Death,1.25,15,102392.0873457689,130000.0,0.9048374180359595,117628.86434467473
3032,Death,6.583333333333333,79,239284.93761197705,239284.93761197705,0.5905702599079529,141314.56779756356
3033,Lapse,3.5,42,133128.75959306562,119815.88363375906,0.7557837414557255,90554.89681854624
3034,Survival,10.0,120,541883.453246779,541883.453246779,0.44932896411722156,243483.9307196381
3035,Lapse,3.583333333333333,43,49827.93047998995,44845.13743199095,0.7507619411130763,33668.0224279242
3036,Survival,10.0,120,77483.37155380289,120000.0,0.44932896411722156,53919.47569406659
3037,Lapse,0.08333333333333333,1,99856.1608864839,89870.54479783552,0.9933555062550344,89273.40052506965
3038,Survival,10.0,120,491468.12319879,491468.12319879,0.44932896411722156,220830.86269354733
3039,Survival,10.0,120,534375.6602441837,534375.6602441837,0.44932896411722156,240110.4618669754
3040,Survival,10.0,120,80620.96310501249,120000.0,0.44932896411722156,53919.47569406659
3041,Survival,10.0,120,171521.3787893931,171521.3787893931,0.44932896411722156,77069.52345539557
3042,Survival,10.0,120,411679.5059026704,411679.5059026704,0.44932896411722156,184979.52593553648
3043,Lapse,9.083333333333332,109,486197.93082796264,437578.1377451664,0.48351803363989776,211576.92072635118
3044,Disability,1.5833333333333333,19,87022.44064775718,110000.0,0.8810272994231082,96913.0029365419
3045,Lapse,6.583333333333333,79,154453.021945066,139007.7197505594,0.5905702599079529,82093.82518229974
3046,Survival,10.0,120,809800.283184466,809800.283184466,0.44932896411722156,363866.72238510876
3047,Lapse,0.08333333333333333,1,103858.06677141124,93472.26009427011,0.9933555062550344,92851.18424674594
3048,Lapse,3.6666666666666665,44,65844.74769289607,59260.27292360646,0.7457735080913922,44194.741628691336
3049,Lapse,5.916666666666666,71,93659.60376801557,84293.64339121402,0.6229223957684231,52508.39828930415
3050,Lapse,2.083333333333333,25,75935.1627908891,68341.6465118002,0.8464817248906141,57849.95482117325
3051,Lapse,6.083333333333333,73,71858.8554530713,64672.96990776417,0.6146718894297963,39752.65660824176
3052,Lapse,2.25,27,110854.5637356194,99769.10736205746,0.835270211411272,83334.16339861962
3053,Death,9.666666666666666,116,252714.69491687714,252714.69491687714,0.4614722608559561,116620.82161481449
3054,Survival,10.0,120,891434.3191893434,891434.3191893434,0.44932896411722156,400547.2592198883
3055,Survival,10.0,120,114145.72466338516,120000.0,0.44932896411722156,53919.47569406659
3056,Survival,10.0,120,507266.35273191455,507266.35273191455,0.44932896411722156,227929.4648045523
3057,Survival,10.0,120,51805.666728079545,120000.0,0.44932896411722156,53919.47569406659
3058,Survival,10.0,120,58697.63078491259,120000.0,0.44932896411722156,53919.47569406659
3059,Lapse,4.0,48,168342.54973265453,151508.29475938907,0.7261490370736909,110017.6023482073
3060,Survival,10.0,120,167020.9295487451,167020.9295487451,0.44932896411722156,75047.34126003308
3061,Lapse,8.416666666666666,101,207443.84278849102,186699.45850964193,0.5100057221966218,95217.79217092815
3062,Survival,10.0,120,72614.43779125612,120000.0,0.44932896411722156,53919.47569406659
3063,Survival,10.0,120,117114.65206052146,120000.0,0.44932896411722156,53919.47569406659
3064,Survival,10.0,120,383898.72525725485,383898.72525725485,0.44932896411722156,172496.81654576416
3065,Lapse,4.083333333333333,49,250058.73116897515,225052.85805207764,0.721324144338942,162336.06026544826
3066,Survival,10.0,120,313501.066110126,313501.066110126,0.44932896411722156,140865.1092849075
3067,Survival,10.0,120,114860.78738245966,120000.0,0.44932896411722156,53919.47569406659
3068,Survival,10.0,120,81385.08922318,120000.0,0.44932896411722156,53919.47569406659
3069,Survival,10.0,120,76234.37987369642,120000.0,0.44932896411722156,53919.47569406659
3070,Survival,10.0,120,156546.68155390886,156546.68155390886,0.44932896411722156,70340.95825860642
3071,Survival,10.0,120,244177.34812893523,244177.34812893523,0.44932896411722156,109715.95489566466
3072,Lapse,1.8333333333333333,22,80832.89704747124,72749.60734272412,0.8635817900415641,62825.23613385061
3073,Lapse,0.16666666666666666,2,114979.76570431313,103481.78913388182,0.9867551618071957,102111.18958090166
3074,Survival,10.0,120,259580.0128601385,259580.0128601385,0.44932896411722156,116636.81828398108
3075,Survival,10.0,120,115907.13640961454,120000.0,0.44932896411722156,53919.47569406659
3076,Survival,10.0,120,163230.9368174978,163230.9368174978,0.44932896411722156,73344.38775208993
3077,Survival,10.0,120,247690.91311110638,247690.91311110638,0.44932896411722156,111294.70140946216
3078,Survival,10.0,120,171838.48844861836,171838.48844861836,0.44932896411722156,77212.01001008683
3079,Lapse,0.9166666666666666,11,119915.0741732766,107923.56675594895,0.9292910147212036,100292.40086296735
3080,Lapse,6.083333333333333,73,119099.47788738564,107189.53009864708,0.6146718894297963,65886.39099282742
3081,Survival,10.0,120,562766.4524530343,562766.4524530343,0.44932896411722156,252867.26712064556
3082,Lapse,9.5,114,204936.54400984888,184442.889608864,0.46766642700990924,86257.74717076054
3083,Lapse,6.833333333333333,82,57483.87014231325,51735.48312808193,0.5788761852562011,29948.43911557062
3084,Death,4.916666666666666,59,209379.30109576782,209379.30109576782,0.6748037755010351,141289.94289119213
3085,Disability,9.583333333333332,115,226000.5149528228,226000.5149528228,0.4645590203609115,104990.57782754488
3086,Survival,10.0,120,112917.78424062874,120000.0,0.44932896411722156,53919.47569406659
3087,Survival,10.0,120,162213.54405390937,162213.54405390937,0.44932896411722156,72887.24371552638
3088,Lapse,2.0,24,118024.04312825273,106221.63881542746,0.8521437889662113,90516.10977037874
3089,Survival,10.0,120,262496.06781558174,262496.06781558174,0.44932896411722156,117947.08623641929
3090,Survival,10.0,120,295137.2584387102,295137.2584387102,0.44932896411722156,132613.71860666235
3091,Lapse,8.5,102,262441.4858118569,236197.33723067123,0.5066169923655895,119661.58459256355
3092,Lapse,8.666666666666666,104,84036.3612546051,75632.72512914459,0.49990693227598226,37809.32359898326
3093,Survival,10.0,120,637726.6069728323,637726.6069728323,0.44932896411722156,286549.03570109326
3094,Survival,10.0,120,83825.28802100926,120000.0,0.44932896411722156,53919.47569406659
3095,Survival,10.0,120,249179.2492246573,249179.2492246573,0.44932896411722156,111963.45393362225
3096,Survival,10.0,120,122814.36673938476,122814.36673938476,0.44932896411722156,55184.052185720306
3097,Survival,10.0,120,226500.6605460952,226500.6605460952,0.44932896411722156,101773.30717504339
3098,Survival,10.0,120,140039.75502956368,140039.75502956368,0.44932896411722156,62923.91806266332
3099,Survival,10.0,120,83128.95330388959,120000.0,0.44932896411722156,53919.47569406659
3100,Survival,10.0,120,70508.69464543823,120000.0,0.44932896411722156,53919.47569406659
3101,Lapse,3.5,42,154660.3314116816,139194.29827051345,0.7557837414557255,105200.78753619287
3102,Survival,10.0,120,101614.33973632504,120000.0,0.44932896411722156,53919.47569406659
3103,Lapse,7.583333333333333,91,362958.90654596913,326663.0158913722,0.5451650606108354,178085.2628577382
3104,Survival,10.0,120,959588.7345521102,959588.7345521102,0.44932896411722156,431171.01207485516
3105,Survival,10.0,120,858749.9108082837,858749.9108082837,0.44932896411722156,385861.2078592425
3106,Survival,10.0,120,22185.466929570637,120000.0,0.44932896411722156,53919.47569406659
3107,Lapse,7.0,84,68928.75446415143,62035.87901773628,0.5712090638488149,35435.45637875948
3108,Survival,10.0,120,228955.6895536033,228955.6895536033,0.44932896411722156,102876.42281586473
3109,Survival,10.0,120,190443.73307409065,190443.73307409065,0.44932896411722156,85571.8853047978
3110,Lapse,1.25,15,90033.52501357943,81030.1725122215,0.9048374180359595,73319.13207896688
3111,Disability,3.9166666666666665,47,87926.56960373538,110000.0,0.7310062032185073,80410.6823540358
3112,Survival,10.0,120,327828.75620051206,327828.75620051206,0.44932896411722156,147302.95543141325
3113,Lapse,0.75,9,72503.90078279744,65253.5107045177,0.9417645335842487,61453.44207337489
3114,Death,4.416666666666666,53,108783.6192026899,130000.0,0.702343040007179,91304.59520093327
3115,Survival,10.0,120,232998.70530172225,232998.70530172225,0.44932896411722156,104693.06689387663
3116,Survival,10.0,120,410532.6317028622,410532.6317028622,0.44932896411722156,184464.20213936392
3117,Lapse,8.333333333333332,100,200747.8517437242,180673.0665693518,0.513417119032592,92760.64532482032
3118,Survival,10.0,120,427268.57833971473,427268.57833971473,0.44932896411722156,191984.14770522196
3119,Lapse,7.916666666666666,95,501627.7790437551,451465.0011393796,0.530819450562014,239646.40385278448
3120,Lapse,4.166666666666666,50,138068.4697573268,124261.62278159411,0.7165313105737893,89037.34342572145
3121,Survival,10.0,120,205243.3891732884,205243.3891732884,0.44932896411722156,92221.79944914144
3122,Survival,10.0,120,84197.976629836,120000.0,0.44932896411722156,53919.47569406659
3123,Survival,10.0,120,217275.03959635698,217275.03959635698,0.44932896411722156,97627.96847035938
3124,Lapse,9.916666666666666,119,109096.97626550027,98187.27863895024,0.452334497858877,44413.4933792792
3125,Survival,10.0,120,67113.70109178974,120000.0,0.44932896411722156,53919.47569406659
3126,Survival,10.0,120,388532.1339869013,388532.1339869013,0.44932896411722156,174578.7412905879
3127,Survival,10.0,120,183760.94988388207,183760.94988388207,0.44932896411722156,82569.1172565214
3128,Survival,10.0,120,217786.01934746082,217786.01934746082,0.44932896411722156,97857.56647260775
3129,Lapse,3.6666666666666665,44,45352.49224552373,40817.24302097136,0.7457735080913922,30440.418518368704
3130,Survival,10.0,120,162723.75922755018,162723.75922755018,0.44932896411722156,73116.49817097529
3131,Lapse,3.1666666666666665,38,128320.35778420564,115488.32200578508,0.7762091023287752,89643.08675356697
3132,Death,2.0,24,66465.36112849654,130000.0,0.8521437889662113,110778.69256560747
3133,Survival,10.0,120,45806.639924206254,120000.0,0.44932896411722156,53919.47569406659
3134,Survival,10.0,120,619638.7291592533,619638.7291592533,0.44932896411722156,278421.6283000389
3135,Lapse,0.5,6,94036.63154367248,84632.96838930524,0.9607894391523232,81314.46223255688
3136,Survival,10.0,120,43326.24482806707,120000.0,0.44932896411722156,53919.47569406659
3137,Survival,10.0,120,282830.92027457576,282830.92027457576,0.44932896411722156,127084.12442729561
3138,Survival,10.0,120,894794.4543563941,894794.4543563941,0.44932896411722156,402057.06527379306
3139,Survival,10.0,120,181409.63742041794,181409.63742041794,0.44932896411722156,81512.60446299714
3140,Disability,2.0,24,78240.64055010659,110000.0,0.8521437889662113,93735.81678628325
3141,Survival,10.0,120,374707.59650939726,374707.59650939726,0.44932896411722156,168366.9761864213
3142,Survival,10.0,120,666446.072345187,666446.072345187,0.44932896411722156,299453.52332685376
3143,Survival,10.0,120,143834.13151424986,143834.13151424986,0.44932896411722156,64628.84131799811
3144,Lapse,1.75,21,81608.87983785884,73447.99185407296,0.8693582353988059,63852.61659184273
3145,Lapse,7.916666666666666,95,211924.07494217853,190731.66744796067,0.530819450562014,101244.07891950324
3146,Lapse,9.916666666666666,119,350438.6471521721,315394.7824369549,0.452334497858877,142663.94054092976
3147,Death,9.916666666666666,119,130726.40546522368,130726.40546522368,0.452334497858877,59132.06297300791
3148,Death,4.166666666666666,50,149576.91879536197,149576.91879536197,0.7165313105737893,107176.54565602996
3149,Survival,10.0,120,287923.20640187623,287923.20640187623,0.44932896411722156,129372.23607786403
3150,Disability,4.5,54,149881.11824102365,149881.11824102365,0.697676326071031,104568.50792181517
3151,Death,9.0,108,530615.8369613264,530615.8369613264,0.4867522559599717,258278.45568901417
3152,Survival,10.0,120,168462.13895679664,168462.13895679664,0.44932896411722156,75694.91839042887
3153,Lapse,1.75,21,125874.02620130857,113286.62358117772,0.8693582353988059,98486.65917082141
3154,Disability,5.5,66,157487.4584378545,157487.4584378545,0.6440364210831414,101427.6590977958
3155,Survival,10.0,120,189047.1094089549,189047.1094089549,0.44932896411722156,84944.34184008074
3156,Death,1.8333333333333333,22,172628.74416280282,172628.74416280282,0.8635817900415641,149079.03989674046
3157,Survival,10.0,120,176499.02011181245,176499.02011181245,0.44932896411722156,79306.12187454535
3158,Survival,10.0,120,63662.78358483501,120000.0,0.44932896411722156,53919.47569406659
3159,Survival,10.0,120,143428.17658169437,143428.17658169437,0.44932896411722156,64446.43400867467
3160,Lapse,3.4166666666666665,41,125109.27146829362,112598.34432146426,0.760839132311293,85669.22659323107
3161,Survival,10.0,120,222766.6622379902,222766.6622379902,0.44932896411722156,100095.51358324711
3162,Survival,10.0,120,235563.24002663136,235563.24002663136,0.44932896411722156,105845.38662526269
3163,Survival,10.0,120,732440.3599126452,732440.3599126452,0.44932896411722156,329106.6681971938
3164,Disability,3.9166666666666665,47,143521.95922729705,143521.95922729705,0.7310062032185073,104915.44249322782
3165,Lapse,0.5833333333333333,7,103879.18017061109,93491.26215354998,0.9544054797336466,89228.57290656299
3166,Survival,10.0,120,387585.39645497064,387585.39645497064,0.44932896411722156,174153.3446960746
3167,Lapse,2.0,24,100903.55410144413,90813.19869129971,0.8521437889662113,77385.90322094552
3168,Survival,10.0,120,53172.605933751045,120000.0,0.44932896411722156,53919.47569406659
3169,Lapse,9.5,114,229198.25941692924,206278.43347523632,0.46766642700990924,96469.49795256503
3170,Lapse,1.75,21,167470.54717141777,150723.49245427598,0.8693582353988059,131032.7094331946
3171,Survival,10.0,120,115717.06811156402,120000.0,0.44932896411722156,53919.47569406659
3172,Survival,10.0,120,144366.41698083005,144366.41698083005,0.44932896411722156,64868.01259531123
3173,Survival,10.0,120,246203.63043549284,246203.63043549284,0.44932896411722156,110626.42222547924
3174,Lapse,7.583333333333333,91,71740.32825458639,64566.29542912776,0.5451650606108354,35199.288361037536
3175,Survival,10.0,120,418417.8860699779,418417.8860699779,0.44932896411722156,188007.2753159408
3176,Survival,10.0,120,212472.85041026,212472.85041026,0.44932896411722156,95470.2057778755
3177,Survival,10.0,120,283795.59885613044,283795.59885613044,0.44932896411722156,127517.58245505164
3178,Disability,0.08333333333333333,1,104548.07302782912,110000.0,0.9933555062550344,109269.1056880538
3179,Survival,10.0,120,167424.23439913476,167424.23439913476,0.44932896411722156,75228.55781068212
3180,Survival,10.0,120,164798.12430374272,164798.12430374272,0.44932896411722156,74048.57048186183
3181,Survival,10.0,120,145404.49205559527,145404.49205559527,0.44932896411722156,65334.4497933314
3182,Lapse,2.333333333333333,28,69265.93468645948,62339.34121781354,0.8297202637161938,51724.21463513804
3183,Survival,10.0,120,121635.93360560923,121635.93360560923,0.44932896411722156,54654.54804643954
3184,Lapse,2.5,30,115983.63305242288,104385.2697471806,0.8187307530779818,85463.43051035744
3185,Lapse,4.916666666666666,59,153211.6109416482,137890.44984748337,0.6748037755010351,93048.9961626179
3186,Survival,10.0,120,143189.13383956492,143189.13383956492,0.44932896411722156,64339.025180973906
3187,Survival,10.0,120,499843.1711094334,499843.1711094334,0.44932896411722156,224594.01429566884
3188,Survival,10.0,120,102340.73333682537,120000.0,0.44932896411722156,53919.47569406659
3189,Survival,10.0,120,124420.45461035585,124420.45461035585,0.44932896411722156,55905.71398506498
3190,Survival,10.0,120,266879.1673756717,266879.1673756717,0.44932896411722156,119916.53982137714
3191,Disability,7.25,87,68341.44751468404,110000.0,0.559898366565402,61588.820322194224
3192,Disability,1.4166666666666665,17,103130.74398319889,110000.0,0.8928529928432785,98213.82921276063
3193,Lapse,8.833333333333332,106,102697.17898147635,92427.46108332872,0.49328574584652574,45593.14907719054
3194,Lapse,9.25,111,59737.98078698806,53764.182708289256,0.4771139155210344,25651.639726740177
3195,Survival,10.0,120,196425.3185793539,196425.3185793539,0.44932896411722156,88259.58492365632
3196,Lapse,5.916666666666666,71,60138.798052307626,54124.918247076865,0.6229223957684231,33715.62374523916
3197,Death,3.583333333333333,43,327496.5545305464,327496.5545305464,0.7507619411130763,245871.94898719745
3198,Survival,10.0,120,382722.0971442003,382722.0971442003,0.44932896411722156,171968.12345457415
3199,Lapse,9.166666666666666,110,510986.74191376154,459888.0677223854,0.4803053010897994,220886.6768350064
3200,Lapse,4.583333333333333,55,155785.21155950142,140206.69040355127,0.6930406200864415,97168.9316575449
3201,Lapse,3.083333333333333,37,132379.2043289486,119141.28389605375,0.781401117164081,93097.13233673933
3202,Survival,10.0,120,204272.2627438412,204272.2627438412,0.44932896411722156,91785.44421657108
3203,Survival,10.0,120,101517.65094092774,120000.0,0.44932896411722156,53919.47569406659
3204,Survival,10.0,120,341085.3414035544,341085.3414035544,0.44932896411722156,153259.52312842797
3205,Disability,5.5,66,97278.59429813633,110000.0,0.6440364210831414,70844.00631914556
3206,Survival,10.0,120,290197.2565957439,290197.2565957439,0.44932896411722156,130394.03269582514
3207,Survival,10.0,120,430885.2205332146,430885.2205332146,0.44932896411722156,193609.2097956099
3208,Survival,10.0,120,87304.26185724731,120000.0,0.44932896411722156,53919.47569406659
3209,Survival,10.0,120,170084.19050875268,170084.19050875268,0.44932896411722156,76423.75313401401
3210,Lapse,7.166666666666666,86,110156.5993609016,99140.93942481144,0.5636434922238742,55880.145319756295
3211,Death,1.3333333333333333,16,178768.3868245771,178768.3868245771,0.8988252314716089,160681.53666740662
3212,Survival,10.0,120,101632.24765082763,120000.0,0.44932896411722156,53919.47569406659
3213,Lapse,2.083333333333333,25,93179.60095241995,83861.64085717796,0.8464817248906141,70987.3464049412
3214,Lapse,0.16666666666666666,2,119026.93836454628,107124.24452809166,0.9867551618071957,105705.40124279069
3215,Survival,10.0,120,64667.90616889453,120000.0,0.44932896411722156,53919.47569406659
3216,Death,1.5833333333333333,19,108734.20443335998,130000.0,0.8810272994231082,114533.54892500407
3217,Survival,10.0,120,248964.69696345084,248964.69696345084,0.44932896411722156,111867.04938834535
3218,Survival,10.0,120,697097.6540213098,697097.6540213098,0.44932896411722156,313226.16676994046
3219,Death,1.4166666666666665,17,112854.60395726227,130000.0,0.8928529928432785,116070.8890696262
3220,Disability,8.333333333333332,100,370470.10907972115,370470.10907972115,0.513417119032592,190205.69609140055
3221,Lapse,3.083333333333333,37,105193.90863135863,94674.51776822277,0.781401117164081,73978.7739510599
3222,Survival,10.0,120,259336.00408927636,259336.00408927636,0.44932896411722156,116527.17807573409
3223,Survival,10.0,120,242877.12416354977,242877.12416354977,0.44932896411722156,109131.72660817762
3224,Survival,10.0,120,250285.14258600143,250285.14258600143,0.44932896411722156,112460.36385209912
3225,Lapse,9.166666666666666,110,95084.92068895139,85576.42862005625,0.4803053010897994,41102.812314545845
3226,Lapse,4.25,51,84176.13007610347,75758.51706849312,0.7117703227626097,53922.66414585802
3227,Lapse,5.75,69,120499.78948325399,108449.81053492859,0.631283645506926,68462.59174902514
3228,Survival,10.0,120,62669.39572419388,120000.0,0.44932896411722156,53919.47569406659
3229,Survival,10.0,120,287093.15882259206,287093.15882259206,0.44932896411722156,128999.27165889625
3230,Death,5.083333333333333,61,203185.03587562856,203185.03587562856,0.6658661086826304,135294.02918104545
3231,Survival,10.0,120,122206.32049389303,122206.32049389303,0.44932896411722156,54910.83939609814
3232,Survival,10.0,120,132466.89815539916,132466.89815539916,0.44932896411722156,59521.21412798699
3233,Lapse,0.5,6,96650.66863267681,86985.60176940913,0.9607894391523232,83574.84753835792
3234,Survival,10.0,120,197961.7713843059,197961.7713843059,0.44932896411722156,88949.95767092041
3235,Death,6.583333333333333,79,401050.08853711415,401050.08853711415,0.5905702599079529,236848.25502347102
3236,Survival,10.0,120,53952.02722955325,120000.0,0.44932896411722156,53919.47569406659
3237,Survival,10.0,120,77176.80999759107,120000.0,0.44932896411722156,53919.47569406659
3238,Survival,10.0,120,104417.7421208015,120000.0,0.44932896411722156,53919.47569406659
3239,Lapse,0.75,9,131036.9120912414,117933.22088211725,0.9417645335842487,111065.32475813534
3240,Survival,10.0,120,287366.71799526067,287366.71799526067,0.44932896411722156,129122.1897185762
3241,Survival,10.0,120,53717.98486959583,120000.0,0.44932896411722156,53919.47569406659
3242,Disability,3.0,36,161588.8557442453,161588.8557442453,0.7866278610665535,127110.29596628754
3243,Survival,10.0,120,183138.33304914407,183138.33304914407,0.44932896411722156,82289.35747912663
3244,Survival,10.0,120,115087.97180056658,120000.0,0.44932896411722156,53919.47569406659
3245,Lapse,3.833333333333333,46,157427.2807707299,141684.5526936569,0.7358958586482417,104265.0755616907
3246,Lapse,3.583333333333333,43,199030.57207685238,179127.51486916715,0.7507619411130763,134482.12076993735
3247,Survival,10.0,120,202406.79189540193,202406.79189540193,0.44932896411722156,90947.23413265098
3248,Survival,10.0,120,310229.16059249965,310229.16059249965,0.44932896411722156,139394.94736798306
3249,Disability,1.4166666666666665,17,122206.23608891631,122206.23608891631,0.8928529928432785,109112.20363610119
3250,Lapse,0.5,6,113820.41325841247,102438.37193257123,0.9607894391523232,98421.70591677219
3251,Death,6.333333333333333,76,110240.57996177272,130000.0,0.6025005705380431,78325.0741699456
3252,Survival,10.0,120,502497.3918905503,502497.3918905503,0.44932896411722156,225786.6325697865
3253,Survival,10.0,120,155045.17958548505,155045.17958548505,0.44932896411722156,69666.28993451459
3254,Lapse,6.0,72,112935.89386052608,101642.30447447347,0.6187833918061408,62894.56991370718
3255,Survival,10.0,120,227630.7483975012,227630.7483975012,0.44932896411722156,102281.0883786771
3256,Lapse,0.25,3,109416.13498686191,98474.52148817573,0.9801986733067553,96524.59531722742
3257,Survival,10.0,120,93002.24628688804,120000.0,0.44932896411722156,53919.47569406659
3258,Survival,10.0,120,370012.1268175548,370012.1268175548,0.44932896411722156,166257.16565374192
3259,Survival,10.0,120,111192.59987701086,120000.0,0.44932896411722156,53919.47569406659
3260,Lapse,9.916666666666666,119,364171.740092668,327754.5660834012,0.452334497858877,148254.6970702894
3261,Lapse,9.583333333333332,115,114357.92604413134,102922.1334397182,0.4645590203609115,47813.4054842105
3262,Lapse,9.916666666666666,119,139303.2990871821,125372.96917846389,0.452334497858877,56710.519058416925
3263,Lapse,2.583333333333333,31,48172.834235209295,43355.550811688365,0.8132907017103442,35260.666342676515
3264,Lapse,4.75,57,175645.6694665926,158081.10251993334,0.6838614092123558,108105.56553912451
3265,Survival,10.0,120,198603.56698423353,198603.56698423353,0.44932896411722156,89238.33502301088
3266,Lapse,9.083333333333332,109,156657.1040090305,140991.39360812746,0.48351803363989776,68171.88139755063
3267,Death,3.1666666666666665,38,267584.9444047934,267584.9444047934,0.7762091023287752,207701.86949313988
3268,Death,0.5833333333333333,7,123552.1968795561,130000.0,0.9544054797336466,124072.71236537407
3269,Survival,10.0,120,84026.2522680715,120000.0,0.44932896411722156,53919.47569406659
3270,Survival,10.0,120,306793.18327740324,306793.18327740324,0.44932896411722156,137851.0632402605
3271,Survival,10.0,120,141548.039977566,141548.039977566,0.44932896411722156,63601.63417594279
3272,Survival,10.0,120,104472.681656074,120000.0,0.44932896411722156,53919.47569406659
3273,Survival,10.0,120,204906.47568200398,204906.47568200398,0.44932896411722156,92070.4144591055
3274,Lapse,0.8333333333333333,10,109195.35396867429,98275.81857180686,0.9355069850316178,91937.7147336253
3275,Survival,10.0,120,238013.85205353805,238013.85205353805,0.44932896411722156,106946.51758876588
3276,Lapse,8.25,99,82880.26689823697,74592.24020841328,0.5168513344916992,38553.098894443785
3277,Lapse,4.833333333333333,58,142170.39742670735,127953.35768403661,0.679317496356421,86920.95459231739
3278,Survival,10.0,120,90886.01378871317,120000.0,0.44932896411722156,53919.47569406659
3279,Survival,10.0,120,289782.669991864,289782.669991864,0.44932896411722156,130207.74692656692
3280,Survival,10.0,120,364406.9576992997,364406.9576992997,0.44932896411722156,163738.6008201345
3281,Survival,10.0,120,307317.0889533696,307317.0889533696,0.44932896411722156,138086.4692349376
3282,Lapse,6.25,75,95376.54648258009,85838.89183432209,0.6065306597126334,52063.91969327276
3283,Survival,10.0,120,249401.5403779741,249401.5403779741,0.44932896411722156,112063.33578727451
3284,Lapse,3.6666666666666665,44,149293.30202230843,134363.9718200776,0.7457735080913922,100205.09062535223
3285,Survival,10.0,120,557716.1819041664,557716.1819041664,0.44932896411722156,250598.03428641098
3286,Lapse,0.41666666666666663,5,96586.45480039534,86927.80932035581,0.9672161004820059,84077.97675427792
3287,Survival,10.0,120,555906.7270931018,555906.7270931018,0.44932896411722156,249784.99383053844
3288,Lapse,6.0,72,56550.83160315419,50895.748442838776,0.6187833918061408,31493.44384997189
3289,Survival,10.0,120,194631.02862362497,194631.02862362497,0.44932896411722156,87453.3584765227
3290,Survival,10.0,120,412987.38058418233,412987.38058418233,0.44932896411722156,185567.19191137538
3291,Lapse,1.9166666666666665,23,123277.41717697417,110949.67545927675,0.8578437262393668,95177.4830210344
3292,Lapse,9.833333333333332,118,158214.0064107235,142392.60576965116,0.4553601354304514,64839.916247563226
3293,Survival,10.0,120,220912.47717505888,220912.47717505888,0.44932896411722156,99262.37452963856
3294,Lapse,6.083333333333333,73,507513.1712845855,456761.85415612697,0.6146718894297963,280758.6719136036
3295,Lapse,2.75,33,165787.25148856518,149208.52633970865,0.8025187979624785,119742.6472038958
3296,Survival,10.0,120,267256.2507633762,267256.2507633762,0.44932896411722156,120085.97430936023
3297,Lapse,9.166666666666666,110,73226.74411926747,65904.06970734074,0.4803053010897994,31654.07404382742
